2018-12-24 18:43:36 , OrderId: 1-1163902 , CUSIP: 9128285Q9 , Side: Bid , Price: 100.031 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 1-1 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 472-161731 , CUSIP: 9128285N6 , Side: Ask , Price: 100.938 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 472-1 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 473-4346528 , CUSIP: 9128285M8 , Side: Bid , Price: 100.793 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 473-4 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 474-9267142 , CUSIP: 912810SE9 , Side: Ask , Price: 100.871 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 474-9 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 475-9973788 , CUSIP: 9128285Q9 , Side: Bid , Price: 100.152 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 475-9 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 476-9801834 , CUSIP: 9128285R7 , Side: Ask , Price: 100.773 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 476-9 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 477-2454173 , CUSIP: 9128285P1 , Side: Bid , Price: 99.1875 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 477-2 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 478-5516453 , CUSIP: 9128285N6 , Side: Ask , Price: 100.277 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 478-5 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 479-7745814 , CUSIP: 9128285M8 , Side: Bid , Price: 100.359 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 479-7 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 480-8482401 , CUSIP: 912810SE9 , Side: Ask , Price: 99.3555 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 480-8 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 481-083959 , CUSIP: 9128285Q9 , Side: Bid , Price: 100.617 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 481-0 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 482-5907251 , CUSIP: 9128285R7 , Side: Ask , Price: 99.7148 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 482-5 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 483-1401520 , CUSIP: 9128285P1 , Side: Bid , Price: 100.801 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 483-1 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 484-3275177 , CUSIP: 9128285N6 , Side: Ask , Price: 99.1016 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 484-3 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 485-597207 , CUSIP: 9128285M8 , Side: Bid , Price: 99.6289 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 485-5 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 486-2976494 , CUSIP: 912810SE9 , Side: Ask , Price: 100.938 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 486-2 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 487-3387683 , CUSIP: 9128285Q9 , Side: Bid , Price: 99.3789 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 487-3 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 488-0132138 , CUSIP: 9128285R7 , Side: Ask , Price: 100.68 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 488-0 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 489-8755095 , CUSIP: 9128285P1 , Side: Bid , Price: 100.34 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 489-8 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 490-1890747 , CUSIP: 9128285N6 , Side: Ask , Price: 99.7539 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 490-1 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 491-6793526 , CUSIP: 9128285M8 , Side: Bid , Price: 100.297 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 491-6 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 492-4370238 , CUSIP: 912810SE9 , Side: Ask , Price: 99.4453 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 492-4 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 493-7817386 , CUSIP: 9128285Q9 , Side: Bid , Price: 100.84 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 493-7 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 494-0984842 , CUSIP: 9128285R7 , Side: Ask , Price: 99.0352 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 494-0 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 495-5327848 , CUSIP: 9128285P1 , Side: Bid , Price: 99.3281 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 495-5 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 496-7407693 , CUSIP: 9128285N6 , Side: Ask , Price: 99.1641 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 496-7 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 497-4420796 , CUSIP: 9128285M8 , Side: Bid , Price: 99.3164 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 497-4 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 498-5308356 , CUSIP: 912810SE9 , Side: Ask , Price: 100.453 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 498-5 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 499-5207820 , CUSIP: 9128285Q9 , Side: Bid , Price: 100.133 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 499-5 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 500-4237260 , CUSIP: 9128285R7 , Side: Ask , Price: 100.938 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 500-4 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 501-7644676 , CUSIP: 9128285P1 , Side: Bid , Price: 100.754 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 501-7 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 502-4923127 , CUSIP: 9128285N6 , Side: Ask , Price: 100.477 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 502-4 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 503-7582041 , CUSIP: 9128285M8 , Side: Bid , Price: 99.3594 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 503-7 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 504-4874933 , CUSIP: 912810SE9 , Side: Ask , Price: 100.906 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 504-4 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 505-5667196 , CUSIP: 9128285Q9 , Side: Bid , Price: 100.41 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 505-5 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 506-6456181 , CUSIP: 9128285R7 , Side: Ask , Price: 100.219 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 506-6 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 507-6851859 , CUSIP: 9128285P1 , Side: Bid , Price: 99.4688 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 507-6 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 508-8279218 , CUSIP: 9128285N6 , Side: Ask , Price: 99.8906 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 508-8 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 509-415514 , CUSIP: 9128285M8 , Side: Bid , Price: 100.254 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 509-4 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 510-6703888 , CUSIP: 912810SE9 , Side: Ask , Price: 99.5039 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 510-6 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 511-7769925 , CUSIP: 9128285Q9 , Side: Bid , Price: 99.7227 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 511-7 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 512-5734580 , CUSIP: 9128285R7 , Side: Ask , Price: 99.1914 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 512-5 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 513-7206574 , CUSIP: 9128285P1 , Side: Bid , Price: 100.016 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 513-7 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 514-8243839 , CUSIP: 9128285N6 , Side: Ask , Price: 100.574 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 514-8 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 515-8263374 , CUSIP: 9128285M8 , Side: Bid , Price: 100.84 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 515-8 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 516-4270557 , CUSIP: 912810SE9 , Side: Ask , Price: 99.3359 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 516-4 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 517-6437163 , CUSIP: 9128285Q9 , Side: Bid , Price: 100.84 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 517-6 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 518-2161789 , CUSIP: 9128285R7 , Side: Ask , Price: 100.754 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 518-2 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 519-760164 , CUSIP: 9128285P1 , Side: Bid , Price: 100.828 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 519-7 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 520-1290960 , CUSIP: 9128285N6 , Side: Ask , Price: 100.504 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 520-1 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 521-9456550 , CUSIP: 9128285M8 , Side: Bid , Price: 100.488 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 521-9 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 522-4799194 , CUSIP: 912810SE9 , Side: Ask , Price: 100.555 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 522-4 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 523-8289962 , CUSIP: 9128285Q9 , Side: Bid , Price: 99.2578 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 523-8 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 524-6406475 , CUSIP: 9128285R7 , Side: Ask , Price: 100.023 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 524-6 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 525-2941490 , CUSIP: 9128285P1 , Side: Bid , Price: 99.2578 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 525-2 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 526-2914528 , CUSIP: 9128285N6 , Side: Ask , Price: 99.6406 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 526-2 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 527-7718206 , CUSIP: 9128285M8 , Side: Bid , Price: 99.8008 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 527-7 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 528-6832154 , CUSIP: 912810SE9 , Side: Ask , Price: 100.039 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 528-6 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 529-8614916 , CUSIP: 9128285Q9 , Side: Bid , Price: 99.207 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 529-8 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 530-4231424 , CUSIP: 9128285R7 , Side: Ask , Price: 99.2109 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 530-4 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 531-1344081 , CUSIP: 9128285P1 , Side: Bid , Price: 100.062 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 531-1 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 532-219006 , CUSIP: 9128285N6 , Side: Ask , Price: 100.82 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 532-2 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 533-4304896 , CUSIP: 9128285M8 , Side: Bid , Price: 100.203 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 533-4 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 534-0271496 , CUSIP: 912810SE9 , Side: Ask , Price: 100.512 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 534-0 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 535-3844375 , CUSIP: 9128285Q9 , Side: Bid , Price: 99.582 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 535-3 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 536-9203548 , CUSIP: 9128285R7 , Side: Ask , Price: 100.352 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 536-9 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 537-887541 , CUSIP: 9128285P1 , Side: Bid , Price: 99.2617 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 537-8 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 538-6655981 , CUSIP: 9128285N6 , Side: Ask , Price: 99.0195 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 538-6 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 539-4123528 , CUSIP: 9128285M8 , Side: Bid , Price: 100.926 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 539-4 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 540-4866013 , CUSIP: 912810SE9 , Side: Ask , Price: 100.684 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 540-4 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 541-0314107 , CUSIP: 9128285Q9 , Side: Bid , Price: 99.9336 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 541-0 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 542-1925881 , CUSIP: 9128285R7 , Side: Ask , Price: 99.8047 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 542-1 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 543-694122 , CUSIP: 9128285P1 , Side: Bid , Price: 99.7383 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 543-6 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 544-2462082 , CUSIP: 9128285N6 , Side: Ask , Price: 100.758 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 544-2 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 545-935705 , CUSIP: 9128285M8 , Side: Bid , Price: 99.2266 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 545-9 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 546-0899391 , CUSIP: 912810SE9 , Side: Ask , Price: 100.801 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 546-0 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 547-7181774 , CUSIP: 9128285Q9 , Side: Bid , Price: 100.383 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 547-7 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 548-9430716 , CUSIP: 9128285R7 , Side: Ask , Price: 99.2148 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 548-9 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 549-0826318 , CUSIP: 9128285P1 , Side: Bid , Price: 99.1211 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 549-0 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 550-721067 , CUSIP: 9128285N6 , Side: Ask , Price: 99.0156 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 550-7 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 551-9749958 , CUSIP: 9128285M8 , Side: Bid , Price: 100.148 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 551-9 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 552-164687 , CUSIP: 912810SE9 , Side: Ask , Price: 99.2109 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 552-1 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 553-0549934 , CUSIP: 9128285Q9 , Side: Bid , Price: 99.1562 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 553-0 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 554-0872104 , CUSIP: 9128285R7 , Side: Ask , Price: 99.3711 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 554-0 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 555-9725846 , CUSIP: 9128285P1 , Side: Bid , Price: 99.6172 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 555-9 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 556-8230251 , CUSIP: 9128285N6 , Side: Ask , Price: 99.7188 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 556-8 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 557-5934183 , CUSIP: 9128285M8 , Side: Bid , Price: 99.3086 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 557-5 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 558-2864019 , CUSIP: 912810SE9 , Side: Ask , Price: 99.0664 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 558-2 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 559-4845778 , CUSIP: 9128285Q9 , Side: Bid , Price: 99.6523 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 559-4 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 560-9686078 , CUSIP: 9128285R7 , Side: Ask , Price: 99.0625 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 560-9 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 561-6591748 , CUSIP: 9128285P1 , Side: Bid , Price: 99.1133 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 561-6 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 562-8251232 , CUSIP: 9128285N6 , Side: Ask , Price: 100.031 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 562-8 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 563-237317 , CUSIP: 9128285M8 , Side: Bid , Price: 100.328 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 563-2 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 564-9215061 , CUSIP: 912810SE9 , Side: Ask , Price: 100.531 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 564-9 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 565-5461813 , CUSIP: 9128285Q9 , Side: Bid , Price: 100.781 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 565-5 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 566-5589601 , CUSIP: 9128285R7 , Side: Ask , Price: 99.25 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 566-5 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 567-4562619 , CUSIP: 9128285P1 , Side: Bid , Price: 99.8359 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 567-4 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 568-197884 , CUSIP: 9128285N6 , Side: Ask , Price: 99.3594 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 568-1 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 569-5877057 , CUSIP: 9128285M8 , Side: Bid , Price: 100.66 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 569-5 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 570-5275446 , CUSIP: 912810SE9 , Side: Ask , Price: 100.48 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 570-5 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 571-9987628 , CUSIP: 9128285Q9 , Side: Bid , Price: 100.387 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 571-9 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 572-0208399 , CUSIP: 9128285R7 , Side: Ask , Price: 99.25 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 572-0 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 573-8583016 , CUSIP: 9128285P1 , Side: Bid , Price: 99.7578 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 573-8 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 574-380589 , CUSIP: 9128285N6 , Side: Ask , Price: 99.5508 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 574-3 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 575-1306015 , CUSIP: 9128285M8 , Side: Bid , Price: 100.785 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 575-1 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 576-2410065 , CUSIP: 912810SE9 , Side: Ask , Price: 100.859 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 576-2 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 577-4699175 , CUSIP: 9128285Q9 , Side: Bid , Price: 100.848 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 577-4 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 578-8556041 , CUSIP: 9128285R7 , Side: Ask , Price: 99.9609 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 578-8 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 579-1416380 , CUSIP: 9128285P1 , Side: Bid , Price: 99.875 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 579-1 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 580-5830078 , CUSIP: 9128285N6 , Side: Ask , Price: 100.664 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 580-5 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 581-9876927 , CUSIP: 9128285M8 , Side: Bid , Price: 99.7734 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 581-9 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 582-8669323 , CUSIP: 912810SE9 , Side: Ask , Price: 100.207 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 582-8 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 583-5178307 , CUSIP: 9128285Q9 , Side: Bid , Price: 99.5586 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 583-5 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 584-8267161 , CUSIP: 9128285R7 , Side: Ask , Price: 99.207 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 584-8 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 585-0970341 , CUSIP: 9128285P1 , Side: Bid , Price: 100.293 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 585-0 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 586-6791931 , CUSIP: 9128285N6 , Side: Ask , Price: 100.238 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 586-6 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 587-8375129 , CUSIP: 9128285M8 , Side: Bid , Price: 99.8516 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 587-8 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 588-1602687 , CUSIP: 912810SE9 , Side: Ask , Price: 99.8008 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 588-1 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 589-2383375 , CUSIP: 9128285Q9 , Side: Bid , Price: 100.004 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 589-2 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 590-8226231 , CUSIP: 9128285R7 , Side: Ask , Price: 100.039 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 590-8 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 591-7500144 , CUSIP: 9128285P1 , Side: Bid , Price: 99.4336 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 591-7 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 592-2675363 , CUSIP: 9128285N6 , Side: Ask , Price: 99.0664 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 592-2 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 593-9135609 , CUSIP: 9128285M8 , Side: Bid , Price: 100.289 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 593-9 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 594-6220918 , CUSIP: 912810SE9 , Side: Ask , Price: 99.3164 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 594-6 , IsChildOrder: No
2018-12-24 18:43:37 , OrderId: 595-735209 , CUSIP: 9128285Q9 , Side: Bid , Price: 99.0234 , VisibleQuantity: 1000000 , HiddenQuantity: 1000000 , ParentOrderId: 595-7 , IsChildOrder: No
